year,carrier,salida,llegada,dif
2013,EV,2022-05-24T03:00:00Z,2022-05-24T03:00:00Z,0
2013,DL,2022-05-24T03:00:00Z,2022-05-24T03:25:00Z,25
2013,DL,2022-05-24T01:00:00Z,2022-05-24T01:30:00Z,30
2013,B6,2022-05-24T02:00:00Z,2022-05-24T02:50:00Z,50
2013,B6,2022-05-24T04:00:00Z,2022-05-24T04:55:00Z,55
2013,B6,2022-05-24T03:00:00Z,2022-05-24T03:50:00Z,50
2013,B6,2022-05-24T04:00:00Z,2022-05-24T04:55:00Z,55
2013,B6,2022-05-24T04:00:00Z,2022-05-24T04:59:00Z,59
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:27:00Z,27
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:29:00Z,29
2013,B6,2022-05-24T04:00:00Z,2022-05-24T04:59:00Z,59
2013,US,2022-05-23T10:00:00Z,2022-05-23T10:00:00Z,0
2013,UA,2022-05-23T10:00:00Z,2022-05-23T10:10:00Z,10
2013,UA,2022-05-23T10:00:00Z,2022-05-23T10:45:00Z,45
2013,B6,2022-05-23T10:00:00Z,2022-05-23T10:45:00Z,45
2013,UA,2022-05-23T10:00:00Z,2022-05-23T10:50:00Z,50
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:01:00Z,1
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,AA,2022-05-23T10:00:00Z,2022-05-23T10:40:00Z,40
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:02:00Z,2
2013,DL,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,DL,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,MQ,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:05:00Z,5
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:04:00Z,4
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,WN,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,MQ,2022-05-23T11:00:00Z,2022-05-23T11:05:00Z,5
2013,MQ,2022-05-23T11:00:00Z,2022-05-23T11:05:00Z,5
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,WN,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,DL,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,FL,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:12:00Z,12
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:15:00Z,15
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:15:00Z,15
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:13:00Z,13
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:15:00Z,15
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:00:00Z,0
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:29:00Z,29
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:24:00Z,24
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,WN,2022-05-23T11:00:00Z,2022-05-23T11:25:00Z,25
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:35:00Z,35
2013,DL,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:27:00Z,27
2013,MQ,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:31:00Z,31
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,MQ,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:24:00Z,24
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,WN,2022-05-23T11:00:00Z,2022-05-23T11:25:00Z,25
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:30:00Z,30
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:35:00Z,35
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:43:00Z,43
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,US,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:45:00Z,45
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:50:00Z,50
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:44:00Z,44
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:53:00Z,53
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,AA,2022-05-23T11:00:00Z,2022-05-23T11:55:00Z,55
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:48:00Z,48
2013,US,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,DL,2022-05-23T11:00:00Z,2022-05-23T11:35:00Z,35
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,US,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:24:00Z,24
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:53:00Z,53
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,WN,2022-05-23T11:00:00Z,2022-05-23T11:55:00Z,55
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,MQ,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:55:00Z,55
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:05:00Z,5
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:05:00Z,5
2013,UA,2022-05-23T11:00:00Z,2022-05-23T11:51:00Z,51
2013,WN,2022-05-23T12:00:00Z,2022-05-23T12:10:00Z,10
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:12:00Z,12
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:17:00Z,17
2013,VX,2022-05-23T12:00:00Z,2022-05-23T12:15:00Z,15
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:14:00Z,14
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:15:00Z,15
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:25:00Z,25
2013,AS,2022-05-23T12:00:00Z,2022-05-23T12:25:00Z,25
2013,VX,2022-05-23T12:00:00Z,2022-05-23T12:30:00Z,30
2013,WN,2022-05-23T12:00:00Z,2022-05-23T12:20:00Z,20
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:22:00Z,22
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:29:00Z,29
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:22:00Z,22
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:30:00Z,30
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:25:00Z,25
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:30:00Z,30
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:31:00Z,31
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:36:00Z,36
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:40:00Z,40
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:40:00Z,40
2013,WN,2022-05-23T12:00:00Z,2022-05-23T12:35:00Z,35
2013,VX,2022-05-23T12:00:00Z,2022-05-23T12:40:00Z,40
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:45:00Z,45
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:46:00Z,46
2013,B6,2022-05-23T11:00:00Z,2022-05-23T11:59:00Z,59
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:45:00Z,45
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:45:00Z,45
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:50:00Z,50
2013,WN,2022-05-23T12:00:00Z,2022-05-23T12:40:00Z,40
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:45:00Z,45
2013,9E,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:59:00Z,59
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:50:00Z,50
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,MQ,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:40:00Z,40
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:56:00Z,56
2013,B6,2022-05-23T12:00:00Z,2022-05-23T12:56:00Z,56
2013,DL,2022-05-23T12:00:00Z,2022-05-23T12:59:00Z,59
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:01:00Z,1
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,US,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:44:00Z,44
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:59:00Z,59
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:05:00Z,5
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:01:00Z,1
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:59:00Z,59
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:04:00Z,4
2013,9E,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:11:00Z,11
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:06:00Z,6
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:10:00Z,10
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:05:00Z,5
2013,MQ,2022-05-23T12:00:00Z,2022-05-23T12:55:00Z,55
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:05:00Z,5
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:47:00Z,47
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:10:00Z,10
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:10:00Z,10
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,FL,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:07:00Z,7
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:15:00Z,15
2013,EV,2022-05-23T11:00:00Z,2022-05-23T11:10:00Z,10
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:52:00Z,52
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:19:00Z,19
2013,UA,2022-05-23T12:00:00Z,2022-05-23T12:00:00Z,0
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:22:00Z,22
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:35:00Z,35
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:20:00Z,20
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:25:00Z,25
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:36:00Z,36
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:37:00Z,37
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:34:00Z,34
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:29:00Z,29
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:30:00Z,30
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:33:00Z,33
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:34:00Z,34
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:34:00Z,34
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:35:00Z,35
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:35:00Z,35
2013,B6,2022-05-23T13:00:00Z,2022-05-23T13:39:00Z,39
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:50:00Z,50
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:47:00Z,47
2013,US,2022-05-23T13:00:00Z,2022-05-23T13:45:00Z,45
2013,9E,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:47:00Z,47
2013,UA,2022-05-23T13:00:00Z,2022-05-23T13:47:00Z,47
2013,AA,2022-05-23T13:00:00Z,2022-05-23T13:50:00Z,50
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:55:00Z,55
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:40:00Z,40
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,DL,2022-05-23T13:00:00Z,2022-05-23T13:59:00Z,59
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,MQ,2022-05-23T14:00:00Z,2022-05-23T14:10:00Z,10
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:06:00Z,6
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:39:00Z,39
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:06:00Z,6
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:09:00Z,9
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:00:00Z,0
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:50:00Z,50
2013,VX,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:20:00Z,20
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:18:00Z,18
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,AA,2022-05-23T12:00:00Z,2022-05-23T12:25:00Z,25
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:25:00Z,25
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:25:00Z,25
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,MQ,2022-05-23T13:00:00Z,2022-05-23T13:55:00Z,55
2013,EV,2022-05-23T13:00:00Z,2022-05-23T13:41:00Z,41
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:29:00Z,29
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,DL,2022-05-23T14:00:00Z,2022-05-23T14:15:00Z,15
2013,9E,2022-05-23T14:00:00Z,2022-05-23T14:38:00Z,38
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:40:00Z,40
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:25:00Z,25
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:32:00Z,32
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:35:00Z,35
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:35:00Z,35
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:43:00Z,43
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:09:00Z,9
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:40:00Z,40
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:25:00Z,25
2013,WN,2022-05-23T14:00:00Z,2022-05-23T14:45:00Z,45
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,UA,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,US,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:04:00Z,4
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:23:00Z,23
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:59:00Z,59
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,MQ,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:05:00Z,5
2013,VX,2022-05-23T14:00:00Z,2022-05-23T14:50:00Z,50
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:05:00Z,5
2013,9E,2022-05-23T14:00:00Z,2022-05-23T14:55:00Z,55
2013,B6,2022-05-23T14:00:00Z,2022-05-23T14:58:00Z,58
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,AA,2022-05-23T14:00:00Z,2022-05-23T14:30:00Z,30
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:05:00Z,5
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:15:00Z,15
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:09:00Z,9
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:23:00Z,23
2013,FL,2022-05-23T15:00:00Z,2022-05-23T15:03:00Z,3
2013,9E,2022-05-23T15:00:00Z,2022-05-23T15:20:00Z,20
2013,HA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:20:00Z,20
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:19:00Z,19
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:21:00Z,21
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:21:00Z,21
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:03:00Z,3
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:15:00Z,15
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:25:00Z,25
2013,US,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,VX,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:00:00Z,0
2013,EV,2022-05-23T12:00:00Z,2022-05-23T12:27:00Z,27
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:10:00Z,10
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:35:00Z,35
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,AA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:35:00Z,35
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:21:00Z,21
2013,EV,2022-05-23T14:00:00Z,2022-05-23T14:44:00Z,44
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:46:00Z,46
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:51:00Z,51
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:52:00Z,52
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:50:00Z,50
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,B6,2022-05-23T15:00:00Z,2022-05-23T15:46:00Z,46
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:59:00Z,59
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:01:00Z,1
2013,VX,2022-05-23T15:00:00Z,2022-05-23T15:30:00Z,30
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:59:00Z,59
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:14:00Z,14
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:07:00Z,7
2013,9E,2022-05-23T16:00:00Z,2022-05-23T16:16:00Z,16
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:29:00Z,29
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:37:00Z,37
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:35:00Z,35
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
